accountid,cred_date,date_ref,tempo_de_casa,max_machine,assunto_short,waitingtime,pesquisa_sat
10488,279,58,139.0,1,2,6.0,1
10488,279,141,166.0,1,2,12.0,1
10489,50,136,254.0,2,1,3.0,1
10489,50,136,254.0,2,1,3.0,1
10490,231,104,28.0,3,1,8.0,3
10490,231,118,129.0,3,2,7.0,1
10491,94,123,32.0,2,7,24.0,1
10492,128,52,34.0,2,1,12.0,1
10492,128,52,34.0,2,8,12.0,1
10493,104,59,3.0,3,3,9.0,1
10494,5,141,63.0,3,2,3.0,1
10495,162,122,5.0,3,2,13.0,5
10495,162,143,28.0,3,1,8.0,2
10496,210,26,0.0,2,3,4.0,1
10497,54,82,13.0,2,3,3.0,1
10498,55,64,5.0,1,4,7.0,1
10499,273,221,33.0,2,1,25.0,2
10500,73,52,11.0,2,8,2.0,1
10500,73,52,11.0,2,3,2.0,1
10501,110,2,0.0,2,8,41.0,1
10501,110,2,0.0,2,3,41.0,1
10501,110,2,0.0,2,2,41.0,1
10501,110,141,7.0,2,3,19.0,1
10502,191,25,13.0,1,3,7.0,1
10502,191,141,19.0,1,3,10.0,1
10502,191,141,19.0,1,2,10.0,1
10503,47,138,0.0,3,4,27.0,2
10503,47,151,3.0,3,2,9.0,1
10504,286,118,11.0,2,2,3.0,1
10505,165,35,64.0,2,10,6.0,2
10506,73,137,35.0,1,1,19.0,1
10507,122,78,11.0,2,3,7.0,1
10508,151,138,82.0,1,11,18.0,1
10508,151,142,89.0,1,6,4.0,1
10509,104,105,38.0,3,1,13.0,1
10510,111,43,8.0,1,2,10.0,1
10511,128,39,21.0,3,3,5.0,1
10511,128,115,23.0,3,1,4.0,1
10511,128,115,23.0,3,12,4.0,1
10511,128,115,23.0,3,3,6.0,1
10511,128,115,23.0,3,3,24.0,1
10511,128,141,43.0,3,1,1.0,1
10511,128,141,43.0,3,1,1.0,1
10512,191,60,11.0,1,2,7.0,1
10513,155,195,2.0,2,8,9.0,1
10513,155,143,17.0,2,3,365.0,5
10513,155,77,29.0,2,1,5.0,2
10513,155,112,62.0,2,7,80.0,1
10513,155,19,68.0,2,2,11.0,1
10513,155,50,99.0,2,1,10.0,1
10514,140,138,21.0,3,3,6.0,1
10514,140,92,23.0,3,7,1.0,1
10514,140,145,138.0,3,2,3.0,1
10515,118,89,0.0,1,3,13.0,1
10515,118,89,0.0,1,3,13.0,1
10515,118,2,7.0,1,2,12.0,1
10515,118,2,7.0,1,2,12.0,1
10516,48,70,15.0,2,2,3.0,1
10517,86,125,8.0,2,10,12.0,1
10518,51,39,94.0,3,1,5.0,1
10519,158,18,1.0,3,1,3.0,1
10519,158,18,1.0,3,3,3.0,1
10520,130,78,12.0,3,7,2.0,1
10521,88,55,0.0,2,3,14.0,1
10522,62,9,6.0,1,2,7.0,1
10523,118,96,22.0,1,6,1.0,1
10524,88,90,48.0,1,1,1.0,1
10525,120,150,-2.0,1,2,4.0,1
10525,120,162,-1.0,1,4,12.0,1
10525,120,194,1.0,1,1,8.0,1
10525,120,194,1.0,1,1,8.0,1
10525,120,64,3.0,1,1,4.0,1
10525,120,64,3.0,1,3,4.0,1
10525,120,137,12.0,1,3,7.0,1
10525,120,137,12.0,1,3,23.0,1
10525,120,137,12.0,1,3,23.0,1
10525,120,109,13.0,1,8,267.0,1
10525,120,113,17.0,1,1,18.0,1
10525,120,113,17.0,1,2,18.0,1
10526,43,36,7.0,3,1,4.0,1
10526,43,36,7.0,3,8,4.0,2
10527,89,71,24.0,2,3,3.0,1
10527,89,110,35.0,2,6,5.0,1
10528,81,123,7.0,2,8,22.0,1
10528,81,207,11.0,2,8,8.0,1
10528,81,207,11.0,2,8,8.0,1
10529,51,143,-1.0,2,4,10.0,2
10529,51,13,33.0,2,3,20.0,1
10529,51,89,102.0,2,1,7.0,1
10530,18,61,10.0,1,3,214.0,1
10530,18,38,12.0,1,3,52.0,1
10531,72,4,0.0,2,4,12.0,1
10531,72,80,10.0,2,2,15.0,1
10532,36,68,237.0,2,3,14.0,1
10533,344,142,299.0,2,2,7.0,1
10534,224,155,8.0,1,2,12.0,1
10534,224,69,53.0,1,3,4.0,1
10535,13,136,11.0,1,2,8.0,1
10535,13,136,11.0,1,1,18.0,1
10536,234,70,10.0,3,3,38.0,1
10537,177,170,6.0,2,2,8.0,2
10537,177,234,16.0,2,1,8.0,2
10537,177,186,71.0,2,6,7.0,2
10538,133,95,65.0,2,8,7.0,1
10539,2,63,12.0,2,3,10.0,1
10540,201,152,5.0,1,3,10.0,2
10541,35,12,-1.0,2,4,7.0,1
10541,35,86,53.0,2,1,6.0,1
10542,126,77,1.0,3,1,13.0,2
10542,126,163,3.0,3,3,13.0,2
10542,126,177,7.0,3,4,18.0,1
10542,126,101,26.0,3,2,15.0,1
10542,126,101,26.0,3,2,15.0,1
10542,126,58,79.0,3,2,5.0,1
10543,58,20,34.0,1,1,8.0,1
10544,62,72,14.0,2,1,9.0,1
10544,62,72,14.0,2,8,16.0,1
10545,124,74,20.0,1,2,7.0,2
10545,124,106,108.0,1,12,3.0,1
10545,124,16,150.0,1,1,10.0,1
10545,124,96,184.0,1,8,14.0,1
10545,124,18,186.0,1,8,14.0,1
10545,124,18,186.0,1,2,14.0,1
10546,340,32,160.0,1,3,8.0,1
10546,340,32,160.0,1,2,8.0,1
10546,340,33,167.0,1,2,16.0,1
10547,126,210,-2.0,2,12,4.0,1
10548,149,39,12.0,1,8,11.0,1
10548,149,39,12.0,1,2,11.0,1
10548,149,118,21.0,1,2,3.0,1
10549,110,90,6.0,2,1,6.0,1
10549,110,90,6.0,2,8,6.0,1
10550,77,85,4.0,3,1,4.0,1
10551,51,30,9.0,2,3,10.0,3
10551,51,154,20.0,2,3,22.0,5
10552,35,148,44.0,3,3,10.0,1
10553,107,42,38.0,3,2,9.0,2
10554,48,113,6.0,2,3,9.0,1
10555,104,22,26.0,2,1,4.0,1
10556,131,163,4.0,1,1,6.0,2
10556,131,215,13.0,1,3,8.0,1
10556,131,24,30.0,1,2,56.0,1
10556,131,8,61.0,1,1,8.0,1
10556,131,9,121.0,1,2,2.0,1
10557,222,209,4.0,2,12,15.0,2
10558,169,18,4.0,3,2,4.0,1
10559,139,131,-27.0,3,9,11.0,2
10559,139,91,9.0,3,2,48.0,2
10559,139,31,90.0,3,10,20.0,1
10560,169,137,9.0,2,2,2.0,1
10561,323,235,6.0,1,1,31.0,2
10561,323,152,44.0,1,1,6.0,1
10562,146,111,68.0,1,2,12.0,1
10562,146,51,122.0,1,7,3.0,1
10563,18,151,9.0,1,2,6.0,1
10564,88,108,1.0,3,3,25.0,1
10564,88,123,6.0,3,2,26.0,1
10565,142,34,8.0,3,3,14.0,1
10565,142,92,9.0,3,3,5.0,1
10565,142,92,9.0,3,2,8.0,1
10565,142,92,9.0,3,2,8.0,1
10565,142,92,9.0,3,2,8.0,1
10565,142,92,9.0,3,6,8.0,1
10565,142,44,34.0,3,2,7.0,1
10565,142,44,34.0,3,1,13.0,1
10566,64,39,5.0,3,3,7.0,1
10566,64,39,5.0,3,2,7.0,1
10566,64,63,6.0,3,2,16.0,1
10566,64,115,7.0,3,2,5.0,1
10566,64,116,15.0,3,1,3.0,1
10567,105,13,12.0,2,2,11.0,1
10568,125,111,14.0,3,2,27.0,1
10569,79,65,6.0,1,3,17.0,1
10569,79,173,26.0,1,3,9.0,1
10569,79,123,27.0,1,3,11.0,1
10569,79,82,83.0,1,2,3.0,1
10570,174,84,61.0,1,1,8.0,1
10571,9,73,4.0,1,2,9.0,1
10572,1,55,15.0,3,1,8.0,1
10572,1,123,21.0,3,2,9.0,1
10573,142,142,14.0,3,3,11.0,1
10574,370,2,420.0,2,1,2.0,1
10574,370,2,420.0,2,2,2.0,1
10575,290,212,29.0,2,6,10.0,2
10576,144,70,12.0,2,1,2.0,1
10577,110,110,16.0,1,3,57.0,1
10577,110,110,16.0,1,3,57.0,1
10578,216,210,27.0,3,11,7.0,5
10578,216,83,59.0,3,2,9.0,1
10579,46,102,-3.0,1,8,10.0,2
10579,46,163,6.0,1,3,4.0,2
10580,22,40,7.0,3,3,6.0,1
10580,22,40,7.0,3,2,6.0,1
10580,22,33,31.0,3,2,10.0,1
10581,94,155,0.0,1,1,7.0,1
10581,94,132,8.0,1,2,108.0,1
10582,319,143,270.0,2,2,12.0,2
10583,38,7,0.0,1,3,27.0,1
10583,38,148,41.0,1,1,8.0,1
10584,24,65,54.0,1,1,4.0,1
10584,24,12,85.0,1,3,6.0,1
10584,24,80,103.0,1,3,10.0,1
10584,24,96,126.0,1,3,6.0,1
10584,24,26,146.0,1,2,12.0,1
10585,230,127,80.0,3,1,10.0,1
10585,230,87,122.0,3,1,4.0,1
10586,105,65,31.0,1,3,4.0,1
10587,24,14,60.0,3,2,19.0,1
10588,62,96,0.0,2,10,12.0,1
10588,62,96,0.0,2,3,12.0,1
10589,110,148,19.0,2,2,10.0,1
10590,328,152,8.0,1,3,12.0,2
10590,328,152,8.0,1,2,12.0,1
10590,328,95,33.0,1,1,215.0,2
10590,328,192,56.0,1,2,8.0,2
10591,96,94,18.0,2,1,12.0,1
10591,96,84,19.0,2,3,48.0,1
10592,147,145,61.0,2,2,12.0,1
10593,157,17,8.0,2,3,4.0,1
10593,157,71,11.0,2,3,9.0,1
10594,12,92,-1.0,2,4,5.0,1
10595,151,64,180.0,2,7,26.0,1
10595,151,64,180.0,2,2,27.0,1
10596,69,79,16.0,1,3,13.0,1
10596,69,79,16.0,1,2,13.0,1
10597,176,95,0.0,3,3,9.0,2
10598,228,83,38.0,1,1,15.0,1
10598,228,88,80.0,1,1,28.0,1
10599,122,141,4.0,1,11,12.0,1
10599,122,141,4.0,1,2,12.0,1
10599,122,141,4.0,1,2,12.0,1
10599,122,141,4.0,1,2,12.0,1
10599,122,162,6.0,1,3,15.0,1
10599,122,5,7.0,1,1,12.0,1
10599,122,22,9.0,1,2,20.0,1
10599,122,72,26.0,1,2,3.0,1
10600,37,137,16.0,2,3,8.0,1
10600,37,27,27.0,2,3,6.0,1
10601,21,119,3.0,3,3,8.0,1
10601,21,12,24.0,3,1,9.0,1
10601,21,17,52.0,3,2,68.0,1
10602,96,49,5.0,3,3,21.0,1
10602,96,20,8.0,3,2,13.0,1
10603,171,177,3.0,3,4,13.0,3
10604,94,80,60.0,2,1,16.0,1
10604,94,80,60.0,2,1,32.0,1
10605,158,72,13.0,2,1,14.0,1
10606,282,20,196.0,2,2,137.0,1
10607,38,115,9.0,2,3,41.0,1
10607,38,114,10.0,2,3,19.0,1
10607,38,59,11.0,2,1,6.0,1
10608,229,222,0.0,2,3,6.0,2
10608,229,152,20.0,2,6,13.0,2
10608,229,16,157.0,2,2,8.0,1
10609,126,93,0.0,1,1,17.0,1
10609,126,93,0.0,1,8,17.0,3
10609,126,106,38.0,1,10,17.0,1
10610,2,88,-1.0,3,4,2.0,1
10610,2,86,54.0,3,2,2.0,1
10611,79,31,7.0,1,2,14.0,1
10612,157,80,-2.0,2,4,11.0,1
10612,157,25,7.0,2,1,98.0,1
10613,91,57,70.0,1,2,13.0,2
10613,91,139,95.0,1,2,10.0,1
10613,91,108,131.0,1,1,5.0,1
10613,91,6,137.0,1,2,10.0,1
10613,91,7,150.0,1,2,22.0,1
10613,91,51,151.0,1,1,10.0,1
10613,91,51,151.0,1,2,15.0,1
10613,91,51,151.0,1,2,15.0,1
10613,91,51,151.0,1,6,15.0,1
10614,8,13,8.0,3,3,10.0,1
10614,8,69,61.0,3,8,2.0,1
10615,41,139,6.0,1,8,61.0,1
10615,41,79,113.0,1,2,3.0,1
10616,43,163,1.0,3,1,13.0,1
10616,43,163,1.0,3,2,13.0,2
10616,43,163,1.0,3,6,13.0,1
10616,43,172,2.0,3,2,5.0,2
10617,30,100,41.0,3,1,18.0,1
10617,30,98,42.0,3,1,8.0,1
10617,30,64,99.0,3,1,3.0,1
10617,30,64,99.0,3,1,3.0,1
10618,26,71,60.0,2,2,10.0,1
10618,26,22,67.0,2,1,1.0,1
10619,132,129,12.0,1,1,19.0,2
10620,197,35,7.0,1,1,26.0,1
10620,197,35,7.0,1,1,26.0,1
10620,197,35,7.0,1,1,26.0,2
10620,197,35,7.0,1,2,26.0,1
10620,197,73,24.0,1,2,3.0,1
10620,197,73,24.0,1,2,3.0,1
10620,197,156,88.0,1,1,20.0,1
10621,301,59,62.0,3,1,25.0,1
10621,301,59,62.0,3,14,25.0,1
10621,301,59,62.0,3,2,25.0,1
10622,61,90,155.0,1,1,7.0,1
10623,38,17,24.0,2,1,8.0,1
10624,10,82,41.0,2,2,6.0,1
10625,119,120,48.0,3,2,10.0,2
10626,14,70,5.0,1,11,3.0,1
10627,78,32,86.0,2,2,17.0,1
10628,228,45,1.0,1,3,39.0,2
10629,21,137,72.0,1,6,8.0,1
10629,21,79,80.0,1,1,5.0,1
10630,38,114,10.0,2,1,6.0,1
10630,38,114,10.0,2,1,6.0,1
10630,38,114,10.0,2,3,6.0,1
10630,38,114,10.0,2,2,6.0,1
10630,38,114,10.0,2,2,6.0,1
10630,38,114,10.0,2,2,6.0,1
10631,156,62,7.0,3,3,12.0,2
10631,156,104,19.0,3,2,7.0,2
10631,156,104,19.0,3,1,58.0,2
10631,156,45,20.0,3,2,18.0,2
10631,156,83,57.0,3,1,10.0,1
10631,156,33,78.0,3,1,9.0,1
10631,156,33,78.0,3,2,9.0,1
10631,156,33,78.0,3,2,9.0,1
10631,156,99,93.0,3,1,8.0,1
10632,5,15,7.0,2,2,3.0,1
10633,18,120,5.0,1,3,7.0,2
10634,292,116,61.0,1,1,6.0,1
10635,137,58,356.0,2,3,7.0,1
10635,137,116,371.0,2,8,3.0,1
10635,137,182,372.0,2,2,15.0,1
10636,162,95,7.0,2,3,6.0,2
10637,73,118,7.0,2,3,9.0,1
10637,73,182,9.0,2,6,15.0,1
10637,73,52,11.0,2,3,9.0,1
10637,73,52,11.0,2,2,9.0,1
10637,73,18,30.0,2,6,6.0,1
10638,162,95,7.0,2,3,19.0,2
10638,162,158,12.0,2,3,90.0,1
10638,162,187,22.0,2,3,10.0,2
10638,162,7,116.0,2,4,5.0,1
10639,289,180,25.0,2,6,13.0,2
10640,197,103,5.0,3,2,5.0,2
10641,290,92,111.0,1,3,5.0,1
10642,83,14,13.0,3,2,6.0,1
10642,83,11,30.0,3,2,17.0,1
10642,83,3,39.0,3,2,6.0,1
10642,83,69,41.0,3,1,7.0,1
10642,83,59,53.0,3,1,6.0,1
10642,83,118,58.0,3,2,2.0,1
10643,73,141,20.0,1,1,7.0,1
10643,73,141,20.0,1,7,7.0,1
10644,87,210,304.0,2,2,13.0,2
10644,87,173,368.0,2,1,8.0,1
10645,104,115,1.0,1,4,5.0,1
10646,11,47,3.0,3,3,9.0,1
10647,189,82,8.0,2,2,5.0,1
10647,189,9,9.0,2,6,2.0,1
10648,231,171,1.0,2,2,8.0,2
10648,231,171,1.0,2,3,14.0,2
10648,231,193,38.0,2,1,3.0,2
10648,231,193,38.0,2,2,11.0,2
10649,100,160,5.0,3,1,14.0,2
10649,100,160,5.0,3,2,14.0,2
10649,100,61,71.0,3,1,19.0,1
10650,156,124,13.0,3,1,23.0,2
10650,156,124,13.0,3,2,23.0,1
10651,45,135,25.0,2,2,7.0,1
10652,157,52,4.0,1,10,8.0,1
10653,205,52,38.0,1,1,47.0,1
10654,77,69,48.0,1,1,4.0,1
10654,77,39,56.0,1,2,11.0,1
10654,77,64,84.0,1,2,29.0,1
10655,54,64,6.0,2,3,112.0,1
10656,65,58,13.0,2,1,10.0,1
10657,1,31,1.0,1,1,11.0,1
10657,1,31,1.0,1,3,11.0,1
10657,1,20,17.0,1,1,25.0,1
10657,1,20,17.0,1,1,25.0,1
10657,1,123,21.0,1,1,11.0,1
10657,1,99,24.0,1,1,10.0,1
10658,24,29,-1.0,2,4,13.0,2
10658,24,96,126.0,2,1,3.0,1
10659,294,233,0.0,3,12,9.0,2
10659,294,183,16.0,3,2,16.0,4
10659,294,160,30.0,3,7,9.0,2
10660,162,34,54.0,2,7,49.0,1
10661,26,47,5.0,3,3,6.0,1
10662,99,116,137.0,3,2,3.0,1
10663,13,86,36.0,3,1,4.0,1
10664,18,151,9.0,3,12,9.0,1
10665,108,124,-1.0,2,4,19.0,3
10666,149,4,9.0,1,8,4.0,1
10666,149,4,9.0,1,2,4.0,1
10666,149,4,9.0,1,2,4.0,1
10666,149,39,12.0,1,2,5.0,1
10666,149,63,13.0,1,1,8.0,1
10666,149,63,13.0,1,1,8.0,1
10666,149,63,13.0,1,2,8.0,1
10666,149,162,36.0,1,2,8.0,1
10667,132,104,14.0,3,2,17.0,2
10667,132,149,17.0,3,1,6.0,2
10668,10,182,17.0,1,2,11.0,1
10668,10,90,27.0,1,1,2.0,1
10669,162,31,82.0,1,6,14.0,1
10670,150,151,81.0,1,12,38.0,1
10670,150,61,82.0,1,3,16.0,1
10670,150,207,131.0,1,3,10.0,1
10670,150,82,183.0,1,1,3.0,1
10671,2,12,0.0,2,3,5.0,1
10672,166,7,8.0,1,3,16.0,1
10672,166,118,24.0,1,2,7.0,1
10672,166,25,31.0,1,2,2.0,1
10672,166,25,31.0,1,12,17.0,1
10673,325,38,103.0,1,1,64.0,1
10673,325,38,103.0,1,2,64.0,1
10674,46,32,47.0,2,3,9.0,1
10674,46,50,74.0,2,1,8.0,1
10675,82,23,16.0,3,2,2.0,1
10675,82,83,18.0,3,1,6.0,1
10675,82,55,45.0,3,2,5.0,1
10675,82,55,45.0,3,3,8.0,1
10676,71,13,1.0,1,3,5.0,1
10677,55,109,15.0,2,3,3.0,1
10678,117,31,13.0,1,2,6.0,1
10678,117,78,83.0,1,1,3.0,1
10679,116,155,4.0,2,3,113.0,1
10679,116,155,4.0,2,3,113.0,1
10679,116,98,28.0,2,1,10.0,1
10680,46,33,54.0,3,2,7.0,1
10681,78,112,76.0,1,3,9.0,1
10682,26,47,5.0,1,3,2.0,1
10682,26,98,11.0,1,3,10.0,1
10682,26,98,11.0,1,2,10.0,1
10682,26,108,14.0,1,1,23.0,1
10682,26,6,20.0,1,7,9.0,1
10682,26,6,20.0,1,1,21.0,1
10683,48,135,5.0,2,12,10.0,1
10684,119,124,21.0,3,1,1080.0,2
10685,212,55,23.0,1,10,7.0,1
10686,168,122,126.0,2,1,5.0,2
10686,168,122,126.0,2,7,14.0,2
10687,156,179,6.0,2,3,7.0,3
10687,156,43,64.0,2,8,30.0,1
10688,224,14,25.0,3,1,11.0,1
10688,224,8,37.0,3,1,16.0,1
10688,224,8,37.0,3,1,16.0,1
10689,140,103,13.0,3,2,17.0,2
10689,140,34,22.0,3,2,13.0,1
10689,140,92,23.0,3,2,5.0,1
10689,140,204,40.0,3,2,13.0,1
10690,10,7,-1.0,1,3,8.0,1
10690,10,7,-1.0,1,4,8.0,1
10691,100,68,10.0,1,1,7.0,1
10691,100,68,10.0,1,2,7.0,2
10691,100,103,59.0,1,2,132.0,2
10691,100,13,76.0,1,1,61.0,1
10691,100,173,115.0,1,3,5.0,1
10692,384,112,308.0,2,3,12.0,1
10692,384,6,338.0,2,3,19.0,1
10693,157,2,6.0,3,8,2.0,1
10694,43,92,14.0,3,2,8.0,1
10695,4,133,15.0,1,3,0.0,1
10695,4,123,25.0,1,3,9.0,1
10695,4,50,33.0,1,3,27.0,1
10695,4,51,40.0,1,1,11.0,1
10695,4,51,40.0,1,3,11.0,1
10695,4,16,42.0,1,8,7.0,1
10695,4,16,42.0,1,2,7.0,1
10696,17,47,55.0,3,3,9.0,1
10696,17,16,86.0,3,2,8.0,1
10696,17,59,94.0,3,2,9.0,1
10697,32,90,7.0,3,3,3.0,1
10698,96,11,14.0,2,3,8.0,1
10698,96,7,26.0,2,3,4.0,1
10698,96,7,26.0,2,4,10.0,1
10698,96,22,60.0,2,3,11.0,1
10698,96,137,70.0,2,7,5.0,1
10699,88,55,0.0,1,12,10.0,1
10700,104,2,14.0,2,2,11.0,1
10701,3,78,5.0,1,2,2.0,1
10701,3,78,5.0,1,2,13.0,1
10702,103,7,1.0,3,8,21.0,1
10703,169,64,0.0,2,8,20.0,1
10703,169,159,12.0,2,4,10.0,1
10704,106,21,6.0,1,1,6.0,1
10704,106,21,6.0,1,3,6.0,1
10704,106,118,9.0,1,2,16.0,1
10704,106,9,36.0,1,2,37.0,1
10705,352,2,418.0,2,2,5.0,1
10706,111,15,21.0,3,1,8.0,1
10706,111,15,21.0,3,6,8.0,1
10706,111,115,57.0,3,2,12.0,1
10707,65,6,-2.0,1,1,4.0,1
10708,117,31,13.0,1,1,17.0,1
10708,117,96,84.0,1,3,8.0,1
10708,117,82,89.0,1,2,11.0,1
10709,134,51,14.0,3,1,5.0,1
10710,26,1,1.0,1,1,7.0,1
10711,32,71,6.0,1,3,5.0,1
10711,32,71,6.0,1,4,20.0,1
10712,25,199,0.0,1,1,13.0,2
10712,25,199,0.0,1,4,13.0,1
10712,25,206,1.0,1,1,11.0,2
10712,25,206,1.0,1,1,11.0,1
10712,25,206,1.0,1,1,11.0,1
10712,25,139,76.0,1,2,27.0,1
10713,176,34,47.0,3,1,18.0,1
10713,176,92,48.0,3,1,21.0,1
10713,176,98,87.0,3,1,8.0,1
10713,176,98,87.0,3,1,8.0,1
10713,176,98,87.0,3,1,8.0,1
10713,176,50,103.0,3,1,3.0,1
10713,176,50,103.0,3,2,3.0,1
10713,176,115,118.0,3,14,13.0,1
10713,176,135,157.0,3,2,3.0,1
10714,169,110,3.0,2,3,2.0,1
10714,169,110,3.0,2,2,2.0,1
10714,169,110,3.0,2,10,5.0,1
10714,169,110,3.0,2,2,5.0,1
10715,32,194,12.0,3,2,3.0,1
10715,32,87,19.0,3,1,4.0,1
10715,32,87,19.0,3,2,4.0,1
10715,32,82,21.0,3,2,6.0,1
10715,32,82,21.0,3,1,10.0,1
10715,32,82,21.0,3,1,10.0,1
10716,104,25,15.0,2,3,4.0,1
10717,189,9,9.0,2,1,13.0,1
10718,186,143,6.0,3,2,13.0,2
10719,46,61,21.0,2,8,5.0,1
10719,46,61,21.0,2,8,5.0,1
10719,46,61,21.0,2,8,5.0,1
10719,46,61,21.0,2,8,5.0,1
10719,46,4,84.0,2,6,5.0,1
10720,89,63,5.0,3,3,7.0,1
10720,89,80,11.0,3,1,17.0,1
10720,89,80,11.0,3,2,17.0,1
10720,89,80,11.0,3,2,17.0,1
10720,89,9,40.0,3,1,10.0,1
10720,89,9,40.0,3,8,10.0,1
10721,182,53,9.0,3,3,14.0,2
10722,10,127,-3.0,2,1,8.0,1
10722,10,127,-3.0,2,8,8.0,1
10723,32,17,3.0,1,1,8.0,1
10723,32,17,3.0,1,10,8.0,1
10724,47,83,16.0,3,12,10.0,1
10725,4,14,10.0,1,3,15.0,1
10725,4,119,14.0,1,1,21.0,1
10725,4,100,16.0,1,3,13.0,1
10725,4,70,97.0,1,3,8.0,1
10726,284,38,68.0,3,1,67.0,1
10726,284,155,79.0,3,2,23.0,1
10726,284,3,122.0,3,6,14.0,1
10727,132,13,45.0,1,1,9.0,1
10728,175,54,5.0,3,3,12.0,2
10728,175,65,66.0,3,2,15.0,1
10729,83,112,-1.0,1,4,9.0,1
10730,13,79,38.0,1,1,3.0,1
10730,13,79,38.0,1,2,3.0,1
10731,10,60,20.0,3,2,3.0,1
10731,10,109,44.0,3,7,7.0,1
10731,10,10,55.0,3,2,2.0,1
10732,79,65,6.0,3,3,8.0,1
10732,79,33,15.0,3,3,8.0,1
10733,106,63,1.0,3,8,9.0,1
10734,23,76,5.0,3,3,12.0,2
10734,23,146,24.0,3,1,12.0,2
10734,23,146,24.0,3,2,12.0,1
10735,65,141,40.0,1,1,2.0,1
10736,159,47,2.0,3,8,7.0,1
10736,159,98,8.0,3,8,16.0,1
10736,159,99,19.0,3,10,11.0,1
10737,187,25,6.0,2,1,5.0,1
10737,187,25,6.0,2,2,5.0,1
10737,187,141,12.0,2,1,2.0,1
10738,81,69,20.0,3,2,10.0,1
10739,120,110,6.0,2,3,30.0,1
10740,208,28,53.0,3,2,13.0,1
10740,208,174,54.0,3,2,13.0,1
10740,208,15,68.0,3,10,4.0,1
10741,51,162,118.0,3,6,4.0,1
10742,48,72,8.0,2,3,5.0,1
10742,48,72,8.0,2,3,13.0,1
10743,43,38,18.0,3,3,16.0,1
10743,43,38,18.0,3,2,16.0,1
10744,84,84,10.0,1,2,8.0,1
10745,85,158,-1.0,3,3,11.0,5
10746,74,88,205.0,2,1,10.0,1
10746,74,88,205.0,2,1,10.0,1
10746,74,82,252.0,2,2,5.0,1
10746,74,135,258.0,2,3,11.0,1
10747,208,120,31.0,3,8,42.0,2
10747,208,39,102.0,3,1,7.0,1
10747,208,115,104.0,3,1,5.0,1
10747,208,27,150.0,3,3,7.0,1
10748,218,36,259.0,2,1,12.0,1
10748,218,36,259.0,2,3,12.0,2
10748,218,24,279.0,2,3,2.0,1
10748,218,24,279.0,2,3,2.0,1
10748,218,155,281.0,2,3,8.0,1
10748,218,155,281.0,2,3,8.0,1
10748,218,112,284.0,2,3,26.0,1
10748,218,31,293.0,2,2,51.0,1
10749,111,112,5.0,3,3,5.0,1
10749,111,31,14.0,3,7,6.0,1
10749,111,108,29.0,3,3,28.0,1
10750,279,205,-1.0,2,4,9.0,3
10751,117,31,13.0,3,1,7.0,1
10752,55,18,9.0,1,2,14.0,1
10753,117,123,33.0,3,2,10.0,1
10754,237,100,14.0,3,2,13.0,1
10754,237,94,29.0,3,2,5.0,1
10755,199,55,7.0,1,2,10.0,1
10755,199,20,9.0,1,1,16.0,1
10756,84,207,7.0,1,3,8.0,1
10756,84,114,27.0,1,1,35.0,1
10757,336,63,321.0,2,1,6.0,1
10757,336,63,321.0,2,8,6.0,1
10757,336,63,321.0,2,2,6.0,1
10757,336,137,357.0,2,7,2.0,1
10758,134,64,48.0,1,1,8.0,1
10759,14,70,5.0,2,2,4.0,1
10760,81,59,32.0,1,2,15.0,1
10760,81,22,55.0,1,1,4.0,1
10761,2,150,34.0,2,1,5.0,1
10761,2,162,35.0,2,8,6.0,1
10761,2,162,35.0,2,8,6.0,1
10761,2,162,35.0,2,8,6.0,1
10761,2,162,35.0,2,8,6.0,1
10761,2,162,35.0,2,8,6.0,1
10761,2,162,35.0,2,7,6.0,1
10762,230,93,5.0,2,3,14.0,5
10763,126,83,30.0,3,6,8.0,1
10764,193,69,80.0,1,1,7.0,1
10764,193,69,80.0,1,8,7.0,1
10765,79,49,20.0,3,3,5.0,1
10766,71,40,5.0,3,3,26.0,1
10767,65,147,16.0,1,3,10.0,1
10768,38,135,48.0,2,3,17.0,1
10769,38,48,6.0,2,1,10.0,1
10769,38,48,6.0,2,1,10.0,1
10770,35,3,0.0,2,1,4.0,1
10770,35,3,0.0,2,1,4.0,1
10770,35,82,45.0,2,2,7.0,1
10771,93,234,9.0,3,1,9.0,2
10772,134,59,24.0,3,1,24.0,1
10772,134,22,47.0,3,2,13.0,1
10772,134,159,60.0,3,1,17.0,1
10773,53,171,2.0,3,3,17.0,2
10774,140,64,119.0,3,2,3.0,1
10775,8,138,-1.0,3,4,10.0,2
10775,8,188,4.0,3,2,16.0,1
10775,8,98,40.0,3,2,7.0,1
10776,199,99,16.0,2,12,20.0,1
10776,199,99,16.0,2,3,20.0,1
10776,199,156,39.0,2,2,6.0,1
10776,199,27,82.0,2,1,9.0,1
10776,199,27,82.0,2,8,9.0,1
10776,199,27,82.0,2,2,9.0,1
10777,255,50,10.0,3,1,9.0,1
10777,255,50,10.0,3,2,9.0,1
10777,255,89,31.0,3,1,4.0,1
10777,255,162,47.0,3,1,9.0,1
10777,255,162,47.0,3,8,9.0,1
10777,255,162,47.0,3,8,9.0,1
10777,255,162,47.0,3,2,9.0,1
10777,255,162,47.0,3,1,14.0,1
10777,255,162,47.0,3,2,14.0,1
